"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
426,"prev_strata",5,100,0.65,0.95,50000,20300426,2703.18,"block_0426.rds","f3679dee5e6f5b3bd73d74dd315575df",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
427,"prev_strata",5,100,0.75,0.05,50000,20300427,2861.484,"block_0427.rds","8cd8e01ea44ce89a6582c95a765d7caa",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
428,"prev_strata",5,100,0.75,0.2,50000,20300428,2908.166,"block_0428.rds","57dceee0fc42928fb5738757b72200dc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
429,"prev_strata",5,100,0.75,0.5,50000,20300429,2748.022,"block_0429.rds","4bd63ca868b9e1156a6ca05e852ecc57",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
430,"prev_strata",5,100,0.75,0.8,50000,20300430,2918.446,"block_0430.rds","f9ee1b96fda89a78c5bb95e175b17d4d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
431,"prev_strata",5,100,0.75,0.95,50000,20300431,2903.221,"block_0431.rds","289921a953c90b8cd2e341bbe264982d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
432,"prev_strata",5,100,0.85,0.05,50000,20300432,3134.877,"block_0432.rds","3f8c5e296f1b602c2c5d9d230beeaf05",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
434,"prev_strata",5,100,0.85,0.5,50000,20300434,3014.572,"block_0434.rds","36eef3cb0c09f79c81726e217778c7f1",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
433,"prev_strata",5,100,0.85,0.2,50000,20300433,3271.308,"block_0433.rds","566197b5e43179ae8044ac1051e01d15",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
435,"prev_strata",5,100,0.85,0.8,50000,20300435,5507.927,"block_0435.rds","c44dbbe5f51cf145915f4ad05095ac26",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
436,"prev_strata",5,100,0.85,0.95,50000,20300436,5364.264,"block_0436.rds","d55afff159575467447fa9bc4c783206",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
437,"prev_strata",5,100,0.92,0.05,50000,20300437,5708.627,"block_0437.rds","ae25eaffb11a95e68a297fd76988d9dd",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
439,"prev_strata",5,100,0.92,0.5,50000,20300439,3514.634,"block_0439.rds","5cb13c98117411d4934b9941738286ee",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
438,"prev_strata",5,100,0.92,0.2,50000,20300438,4203.738,"block_0438.rds","b72a95f21dc29eb1f2f1ff0e19f96eb3",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
