"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
151,"prev_strata",3,100,0.65,0.95,50000,20300151,2422.922,"block_0151.rds","d706b111f804214880fddba1eb05592c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
150,"prev_strata",3,100,0.65,0.8,50000,20300150,2498.677,"block_0150.rds","49f3c3d3b0acac20222d6303cf87956a",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
152,"prev_strata",3,100,0.75,0.05,50000,20300152,2592.753,"block_0152.rds","f897e90db3de0a8a6ba772b885e42f85",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
154,"prev_strata",3,100,0.75,0.5,50000,20300154,2524.836,"block_0154.rds","c4555f0a4552cce052e8a6c6c6f05dd8",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
153,"prev_strata",3,100,0.75,0.2,50000,20300153,2681.411,"block_0153.rds","c3ff856631a2166538e3bbdf44effbb4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
155,"prev_strata",3,100,0.75,0.8,50000,20300155,2725.371,"block_0155.rds","f34aa58a85b343bc49321687fe3b7dd5",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
156,"prev_strata",3,100,0.75,0.95,50000,20300156,2620.246,"block_0156.rds","aa9841692111d8f538a48d208de8a1c5",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
157,"prev_strata",3,100,0.85,0.05,50000,20300157,2858.392,"block_0157.rds","e12be9290ab72d1041c330ea1388605d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
158,"prev_strata",3,100,0.85,0.2,50000,20300158,2943.771,"block_0158.rds","8bb3f3c719185b336b8021a05d0e4891",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
159,"prev_strata",3,100,0.85,0.5,50000,20300159,2735.01,"block_0159.rds","f65be40a97805b102c45d328d0554ecc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
160,"prev_strata",3,100,0.85,0.8,50000,20300160,3044.689,"block_0160.rds","e75cc0056197efd28dc7776b329749b7",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
161,"prev_strata",3,100,0.85,0.95,50000,20300161,2887.265,"block_0161.rds","e76b184ff090733c045c62bcaef149a2",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
162,"prev_strata",3,100,0.92,0.05,50000,20300162,3604.538,"block_0162.rds","1757a1917107853eee4871e6bb06ebbf",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
164,"prev_strata",3,100,0.92,0.5,50000,20300164,3099.503,"block_0164.rds","737f2326dd9254870d41430d41b56794",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
163,"prev_strata",3,100,0.92,0.2,50000,20300163,4218.044,"block_0163.rds","155f17834d2e36f68ee823968ee5f2c4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
165,"prev_strata",3,100,0.92,0.8,50000,20300165,4339.833,"block_0165.rds","1366c3175eef5cbf511c32f49bba4790",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
167,"prev_strata",3,100,0.97,0.05,50000,20300167,4534.215,"block_0167.rds","33167432eca13e399fefe00e3679cfe0",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
166,"prev_strata",3,100,0.92,0.95,50000,20300166,3719.758,"block_0166.rds","4c74ec2cd88d460413113147ec757986",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
169,"prev_strata",3,100,0.97,0.5,50000,20300169,4480.031,"block_0169.rds","cec25ddf8ac9b5b3e8fe468ed9052e4a",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
168,"prev_strata",3,100,0.97,0.2,50000,20300168,5020.597,"block_0168.rds","beb8e571c6e65f740b71282dd4932764",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
170,"prev_strata",3,100,0.97,0.8,50000,20300170,5166.659,"block_0170.rds","eab6e0a418af7970680ee7d046514dda",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
